epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.9088,2.77562,4.02829,1.73949,0.00065,0.1,0.00049,0.00039,2.12975,4.00681,1.63215,1.667e-05,1.667e-05,1.667e-05
