epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.2846,2.79472,3.88205,1.7369,0.00237,0.3,0.00194,0.00136,2.38982,4.05108,1.89193,1.667e-05,1.667e-05,1.667e-05
